215211 215211 922184962 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 187
352614 352614 1495432028 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 187
331077 331077 1405873526 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 187
256148 256148 1085157926 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 187
199525 199525 849274459 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 187
215203 215203 917300672 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 186
352591 352591 1487348705 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 186
331065 331065 1398365127 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 186
256130 256130 1079327744 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 186
199512 199512 844760776 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 186
215185 215185 912372196 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 185
352573 352573 1479282918 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 185
331052 331052 1390847556 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 185
256115 256115 1073509071 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 185
199497 199497 840233314 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 185
215175 215175 907479990 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 184
352554 352554 1471216086 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 184
331035 331035 1383316106 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 184
256100 256100 1067692196 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 184
199483 199483 835707100 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 184
215123 215123 902414463 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 183
352537 352537 1463163125 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 183
331024 331024 1375808000 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 183
256088 256088 1061890426 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 183
199465 199465 831157296 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 183
215109 215109 897508478 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 182
352519 352519 1455113289 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 182
331007 331007 1368274344 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 182
256076 256076 1056087119 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 182
199455 199455 826635974 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 182
215087 215087 892563652 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 181
352496 352496 1447054484 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 181
330992 330992 1360747114 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 181
256061 256061 1050273298 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 181
199441 199441 822094261 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 181
215077 215077 887657483 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 180
352481 352481 1439039916 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 180
330981 330981 1353237009 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 180
256045 256045 1044452035 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 180
199422 199422 817524070 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 180
215063 215063 882725596 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 179
352452 352452 1430978260 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 179
330973 330973 1345739399 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 179
256028 256028 1038626984 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 179
199399 199399 812936104 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 179
215054 215054 877805874 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 178
352439 352439 1422987850 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 178
330965 330965 1338244471 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 178
256021 256021 1032837836 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 178
199393 199393 808418810 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 178
215021 215021 872777697 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 177
352430 352430 1415018562 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 177
330954 330954 1330742053 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 177
256005 256005 1027011151 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 177
199386 199386 803893469 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 177
214988 214988 867744766 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 176
352408 352408 1406998275 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 176
330946 330946 1323247950 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 176
255991 255991 1021185687 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 176
199377 199377 799355241 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 176
214967 214967 862755928 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 175
352382 352382 1398964009 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 175
330929 330929 1315715425 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 175
255974 255974 1015352040 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 175
199365 199365 794804650 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 175
214949 214949 857773406 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 174
352361 352361 1390953146 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 174
330883 330883 1308070899 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 174
255959 255959 1009530376 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 174
199308 199308 790080175 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 174
214915 214915 852727221 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 173
352349 352349 1382975931 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 173
330877 330877 1300591723 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 173
255946 255946 1003726435 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 173
199283 199283 785483454 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 173
214905 214905 847776279 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 172
352330 352330 1374972519 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 172
330868 330868 1293101182 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 172
255874 255874 997696923 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 172
199271 199271 780944321 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 172
214834 214834 842589535 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 171
352317 352317 1366991533 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 171
330855 330855 1285598644 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 171
255859 255859 991892092 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 171
199253 199253 776387077 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 171
214819 214819 837627805 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 170
352311 352311 1359035605 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 170
330837 330837 1278084956 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 170
255793 255793 985890274 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 170
199243 199243 771869874 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 170
214807 214807 832677792 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 169
352267 352267 1350927233 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 169
330829 330829 1270618032 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 169
255779 255779 980091107 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 169
199229 199229 767346042 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 169
214788 214788 827706382 AMZN_2015-07-06_34200000_57600000_orderbook_200.csv 168
352246 352246 1342908966 AMZN_2015-07-07_34200000_57600000_orderbook_200.csv 168
330824 330824 1263172620 AMZN_2015-07-08_34200000_57600000_orderbook_200.csv 168
255769 255769 974310592 AMZN_2015-07-09_34200000_57600000_orderbook_200.csv 168
199211 199211 762813680 AMZN_2015-07-10_34200000_57600000_orderbook_200.csv 168
